#{"t_start": 1755535446.3198059, "env_id": "None"}
r,l,t
4.595718,5,138.932315
-1.973669,5,139.119478
-1.490416,5,139.392391
1.43452,5,139.581432
-0.691992,5,139.834115
-0.975959,5,140.017105
0.262812,5,140.211941
-3.008203,5,140.31908
-2.328644,5,140.539514
-2.743566,5,140.717005
-3.043792,5,140.905816
1.531829,5,141.103536
2.820923,5,141.241395
-1.40587,5,141.402926
-4.841529,5,141.650198
-5.142751,5,141.861526
3.096483,5,142.002357
0.88559,5,142.181062
-0.265504,5,142.292603
0.459195,5,142.496445
0.041028,5,142.72057
-1.602822,5,142.903155
1.532241,5,143.114825
0.885588,5,143.28393
2.087377,5,143.483151
-2.393859,5,143.718527
0.94998,5,143.867791
-3.189836,5,144.076796
-1.595388,5,144.215346
-0.997679,5,144.470981
0.767733,5,144.640632
-0.485856,5,144.826429
2.731425,5,144.987736
2.770478,5,145.173858
-0.522601,5,145.32513
1.186565,5,145.475629
1.691628,5,145.691455
1.138425,5,145.755197
2.823721,5,145.967701
0.80765,5,146.162264
1.076274,5,146.310769
1.393937,5,146.507042
-1.045426,5,146.735992
-0.558941,5,146.943996
2.171897,5,147.120556
-1.801096,5,147.402466
-0.669195,5,147.588424
0.468203,5,147.783615
-1.198581,5,147.871407
-1.328868,5,148.043518
1.899225,5,148.24262
-1.646615,5,148.387083
2.931366,5,148.58747
-2.110746,5,148.712441
2.331198,5,148.836448
0.096438,5,149.026939
3.211633,5,149.294875
-0.877602,5,149.426018
0.989899,5,149.628166
-1.069043,5,149.90472
-5.044017,5,150.072897
2.848952,5,150.223758
3.69402,5,150.459546
-0.227559,5,150.799094
4.274661,5,151.099466
0.562074,5,151.253487
-3.395273,5,151.410756
0.760187,5,151.642883
-0.739371,5,151.859376
0.61374,5,152.137841
-0.601158,5,152.333534
-1.606628,5,152.589694
0.154462,5,152.777571
-0.832153,5,152.878945
-2.997949,5,153.06129
-0.891842,5,153.216245
2.308908,5,153.400037
2.325473,5,153.513451
-0.447124,5,153.72668
-3.404826,5,153.856313
1.965393,5,153.968927
0.800274,5,154.134784
0.991388,5,154.365212
-1.371663,5,154.539296
-1.171022,5,154.808691
-1.265873,5,154.925065
-2.385006,5,155.046407
2.776042,5,155.24443
0.255254,5,155.500683
2.257676,5,155.778341
-0.398834,5,155.971484
-0.954817,5,156.178219
0.623242,5,156.42879
0.461044,5,156.550443
1.34165,5,156.735805
-0.615609,5,156.947865
-1.958476,5,157.154233
-1.361549,5,157.35618
-0.656371,5,157.582432
-1.472944,5,157.800442
-2.001435,5,157.95461
0.386905,5,158.247172
0.012556,5,158.449256
-1.052056,5,158.656748
-2.748978,5,158.839121
-0.28065,5,158.985934
0.172126,5,159.232485
-0.8129,5,159.42085
-1.033202,5,159.639509
4.062751,5,159.857151
-3.80802,5,160.02959
0.382884,5,160.346631
-0.820902,5,160.594714
-4.836757,5,160.798066
-4.116589,5,161.048118
-1.063753,5,161.274991
0.760795,5,161.537704
3.513454,5,161.756333
1.014992,5,161.933006
-3.355765,5,162.129829
1.994677,5,162.296231
4.310047,5,162.514154
1.537639,5,162.764074
-0.057523,5,162.846802
1.061356,5,163.039738
2.009509,5,163.277848
2.423836,5,163.48841
3.250049,5,163.652143
0.75391,5,163.770199
-1.430329,5,163.956957
-4.971723,5,164.17047
-2.778003,5,164.47867
-0.082187,5,164.697386
1.582291,5,164.907248
-1.435364,5,165.144552
-2.259709,5,165.306051
0.972535,5,165.573345
-2.998735,5,165.810178
-1.957742,5,166.099197
0.625969,5,166.20932
-0.772649,5,166.317583
2.641292,5,166.579255
0.110798,5,166.717553
1.411143,5,166.941276
-0.258682,5,167.131997
-3.255984,5,167.308969
1.415909,5,167.514693
-0.133,5,167.74159
-1.586789,5,167.886624
1.526251,5,168.10248
1.282714,5,168.309815
-2.240708,5,168.470561
-0.275176,5,168.676685
0.364381,5,168.88411
-0.334923,5,169.079056
-2.729737,5,169.183072
2.160255,5,169.394949
4.285362,5,169.576568
1.77421,5,169.707739
-1.634456,5,169.873691
-3.733453,5,170.140075
-0.731359,5,170.348208
3.469674,5,170.528223
1.745465,5,170.723579
-3.270892,5,170.850415
0.721578,5,171.080182
-1.213204,5,171.341397
0.383355,5,171.535169
2.801452,5,171.71717
-0.333036,5,171.884031
-0.152316,5,172.024586
-2.843026,5,172.085822
-3.292173,5,172.244055
-0.672963,5,172.421437
-1.50971,5,172.58893
-0.660035,5,172.817225
-1.207542,5,173.035085
0.47776,5,173.297008
1.516733,5,173.527876
1.745487,5,173.770197
0.598851,5,173.968218
-2.244045,5,174.148318
2.56427,5,174.312398
-2.354065,5,174.472391
1.962752,5,174.664073
0.820022,5,174.876876
3.665778,5,175.122208
-1.815424,5,175.421617
-1.184065,5,175.556165
0.879715,5,175.79281
0.791429,5,176.018864
0.59284,5,176.237811
0.436175,5,176.451392
-2.93491,5,176.654818
-0.488935,5,176.853549
0.666462,5,177.064201
-4.348371,5,177.274659
0.150375,5,177.434429
-0.974328,5,177.681328
0.965065,5,177.824377
1.601372,5,178.04424
0.188043,5,178.294164
4.13974,5,178.479066
1.962895,5,178.704095
-1.082131,5,178.942569
-4.351077,5,179.122628
3.631106,5,179.215575
-3.194865,5,179.487052
0.368021,5,179.768077
1.919135,5,179.983642
-1.54331,5,180.227081
3.415798,5,180.429603
0.768121,5,180.673091
1.051549,5,180.859141
-2.782182,5,181.022968
0.513117,5,181.187716
0.235377,5,181.435833
0.828866,5,181.660479
1.532615,5,181.76387
2.506284,5,181.960059
