#{"t_start": 1754422429.876378, "env_id": "None"}
r,l,t
1.966514,5,853.374188
0.029335,5,853.696429
-0.739347,5,854.130088
-0.106343,5,854.422297
-1.052652,5,854.635189
2.393208,5,854.977669
0.656685,5,855.642937
1.175334,5,855.927293
-3.078774,5,856.139981
0.289706,5,856.716836
0.463865,5,856.997289
3.032671,5,857.316044
1.768585,5,857.462689
-0.533186,5,857.822811
1.354796,5,858.062075
2.321051,5,858.282254
3.40069,5,858.513781
-2.345793,5,859.063444
-5.365291,5,859.479102
2.047497,5,859.750129
-0.375195,5,859.941645
1.627639,5,860.266506
2.792277,5,860.57697
4.344733,5,860.822337
-2.42805,5,860.987344
-0.024398,5,861.239333
0.042517,5,861.650649
1.443797,5,861.932746
-1.375428,5,862.297332
-3.384138,5,862.924142
1.078885,5,863.231864
1.163392,5,863.878152
-4.424562,5,864.406438
-3.392662,5,864.698029
-0.438851,5,864.905239
3.593894,5,865.206387
-2.986788,5,865.493361
0.930226,5,865.907116
2.263575,5,866.121813
-4.914854,5,866.399374
1.466418,5,866.604994
0.865072,5,867.001779
0.473753,5,867.258113
1.510157,5,867.354096
2.567569,5,867.530832
-0.263406,5,867.939311
-0.40786,5,903.592185
2.760995,5,903.925887
0.068048,5,904.12422
-2.21327,5,904.544627
0.036838,5,904.738375
3.865807,5,905.069981
-2.672005,5,905.434966
0.772881,5,906.11277
-3.313204,5,906.418621
-3.956574,5,906.659989
-0.838445,5,906.951154
-0.412166,5,907.41204
0.09347,5,907.619507
0.319041,5,907.741156
2.324495,5,907.87418
2.337302,5,908.043363
1.307187,5,908.208969
2.755944,5,908.563072
2.071782,5,908.985149
2.752959,5,909.226343
-1.269737,5,909.737819
1.032336,5,909.866398
0.369907,5,910.131766
1.327605,5,910.376437
-0.710719,5,910.584916
-1.547972,5,910.703095
1.764342,5,911.223989
3.894717,5,911.398579
0.467316,5,911.623078
-3.857209,5,911.898745
-0.114339,5,912.046003
2.769497,5,912.398893
-1.566891,5,912.710828
0.499718,5,912.892212
1.018249,5,913.258195
1.782278,5,913.592614
0.830114,5,913.880671
3.030481,5,914.049164
2.916829,5,914.504574
-0.615618,5,914.813099
0.785358,5,915.104564
0.869345,5,915.353101
1.449884,5,915.50555
2.53535,5,915.808459
0.782112,5,916.220856
-2.721492,5,916.657398
-3.631631,5,917.167239
0.207714,5,917.67553
0.87074,5,917.983727
0.841015,5,918.08731
1.330836,5,918.386751
-2.296536,5,918.832253
1.190441,5,919.189495
-5.337002,5,919.554772
1.671711,5,919.70726
1.496642,5,919.969853
1.771944,5,920.283251
-4.424464,5,920.687354
1.136693,5,920.875275
1.961884,5,921.122118
0.285798,5,921.403915
-0.18538,5,921.654148
0.589475,5,921.851535
1.143759,5,922.260959
4.039845,5,922.54635
0.635007,5,922.761165
0.586356,5,923.10433
0.779904,5,923.380151
1.076488,5,923.715763
-0.458575,5,923.938076
1.007504,5,924.103424
0.997139,5,924.497021
1.360197,5,925.048723
1.191016,5,925.306821
-0.26624,5,925.692922
-0.196386,5,926.054099
0.74031,5,926.524458
0.653325,5,926.844565
0.425687,5,927.054585
2.883417,5,927.324755
-0.524461,5,927.801744
1.06712,5,927.970856
-1.032901,5,928.191211
1.340773,5,928.554018
0.142689,5,928.694801
1.507396,5,928.794274
0.642989,5,929.104674
0.688879,5,929.160634
2.292606,5,929.46801
-0.082836,5,929.657308
2.618219,5,929.980515
2.287138,5,930.395192
-1.345132,5,930.789736
2.585628,5,930.985349
-1.305013,5,931.423872
1.156062,5,931.70365
2.657438,5,931.954664
0.921423,5,932.107714
2.867578,5,932.352681
3.469166,5,932.527496
-0.771699,5,932.766818
1.722857,5,933.060968
1.898976,5,933.258107
1.448913,5,933.494321
-1.772822,5,933.705435
-1.409436,5,934.134519
2.817761,5,934.440278
0.94163,5,934.741566
-0.936151,5,935.039704
3.037128,5,935.269564
1.248135,5,935.446596
0.476866,5,935.63234
0.479962,5,935.961005
1.156582,5,936.419488
-0.23855,5,936.685777
-0.379258,5,937.058767
-1.545489,5,937.299525
0.232664,5,937.466357
-0.053524,5,937.620895
-0.06851,5,937.937175
0.981484,5,938.484216
0.654208,5,939.284599
4.222172,5,939.557093
0.520012,5,939.831423
-2.584021,5,940.361215
1.703501,5,940.525109
-0.892672,5,940.975475
-3.562073,5,941.493971
0.564052,5,942.059055
-0.815391,5,942.356127
-1.900703,5,942.545224
2.056378,5,942.950304
4.676229,5,943.164011
1.352797,5,943.53455
0.768852,5,943.721309
-0.378383,5,944.063559
-1.093824,5,944.243109
-0.112749,5,944.579316
2.192483,5,944.753488
1.62004,5,945.045249
0.571411,5,945.397268
1.668791,5,945.577557
-2.372666,5,946.067004
2.608392,5,946.263629
1.927123,5,946.655471
1.325926,5,946.962938
-0.651059,5,947.279471
2.011262,5,947.6418
3.378419,5,947.978434
-0.244032,5,948.183168
2.696488,5,948.569934
1.413053,5,948.810309
1.357506,5,949.109963
0.381599,5,949.505921
2.502438,5,949.819851
-2.738008,5,950.120663
0.790675,5,950.43734
-2.029534,5,950.905584
-1.320002,5,951.152881
1.857238,5,951.51671
0.928994,5,951.686263
0.624754,5,951.905743
0.337504,5,952.181235
2.112804,5,952.398825
-0.661795,5,952.514872
0.546573,5,952.755305
2.082131,5,952.954795
-5.433715,5,953.217032
0.586189,5,953.730047
0.818183,5,953.987678
0.478573,5,954.132586
0.850635,5,954.494971
-3.204865,5,954.97267
4.204984,5,955.270734
0.943813,5,955.513442
-2.887653,5,955.89485
2.109595,5,956.152698
2.269473,5,956.439218
-0.392031,5,956.948886
0.729022,5,957.22823
0.808562,5,957.553383
0.891796,5,957.703443
-1.41345,5,957.837307
-1.163325,5,958.196319
-1.22341,5,958.497126
3.667501,5,958.747373
-2.003425,5,959.02284
1.21101,5,959.157062
3.540314,5,959.556643
2.60331,5,959.735399
2.937254,5,960.265114
0.73758,5,960.54286
-0.43946,5,960.683245
2.17913,5,960.874081
2.458267,5,961.141277
-3.098533,5,961.293664
-0.870477,5,961.606275
2.788323,5,961.871971
0.929505,5,962.233227
0.551625,5,962.550883
-1.239096,5,963.008812
4.726213,5,963.29564
2.659271,5,963.685689
3.900829,5,963.85493
0.26472,5,964.146593
1.722035,5,964.509531
2.78304,5,964.776075
1.874111,5,964.932824
3.000912,5,965.065653
1.026482,5,965.306718
3.225821,5,965.575946
0.904051,5,965.795037
-2.520207,5,966.066516
-0.571574,5,966.633432
0.078856,5,967.041331
0.069102,5,967.36645
1.409895,5,967.713364
1.512516,5,967.841519
0.210731,5,967.952894
-1.885647,5,968.318472
2.052464,5,968.506719
2.114007,5,968.894324
1.167532,5,969.249485
-2.475449,5,969.560599
0.236799,5,969.827898
1.583894,5,969.990526
2.580053,5,970.29233
1.779237,5,970.543441
1.839929,5,970.718811
0.972686,5,970.958279
1.835932,5,971.172631
0.375322,5,971.427625
2.527133,5,971.5469
0.176815,5,971.922536
2.500699,5,972.189858
-0.237692,5,972.402628
-0.1153,5,972.544137
