#{"t_start": 1753560645.084397, "env_id": "None"}
r,l,t
-0.342739,2,144.842779
0.111535,2,144.977728
-0.025168,2,145.155635
0.328558,2,145.286781
0.349821,2,145.468855
-0.194494,2,145.5776
0.263176,2,145.721126
0.063124,2,145.841214
-0.000242,2,145.936072
0.192469,2,146.03309
0.338238,2,146.166824
0.086402,2,146.310747
0.282553,2,146.423333
0.05518,2,146.554615
-0.029244,2,146.644525
0.089166,2,146.738111
0.114996,2,146.854649
-0.017399,2,146.964628
0.308449,2,147.08735
-0.223892,2,147.250047
-0.02111,2,147.418471
-0.337777,2,147.552282
0.382186,2,147.725504
0.023595,2,147.836879
0.11815,2,147.939981
-0.11584,2,148.06382
0.157683,2,148.187215
0.054085,2,148.27904
0.165591,2,148.413932
-0.109879,2,148.586356
-0.111709,2,148.698707
0.172094,2,148.830276
0.061982,2,148.937279
0.367784,2,149.045004
0.345936,2,149.137727
0.081911,2,149.271677
0.147268,2,149.365643
0.029634,2,149.476234
-0.706466,2,149.591376
0.057845,2,149.763405
0.234797,2,149.870658
-1.070181,2,150.012457
-0.067376,2,150.159952
0.091272,2,150.258035
0.430694,2,150.36544
-0.17269,2,150.485128
0.123813,2,150.595142
0.095114,2,150.716735
0.109677,2,150.888213
0.111709,2,151.023945
-0.137263,2,151.116871
0.314223,2,151.226243
-0.026178,2,151.356682
-0.004103,2,151.462899
0.147416,2,151.570034
-0.057505,2,151.702525
0.083071,2,151.810271
0.117459,2,151.981024
-0.198733,2,152.114238
0.171646,2,152.223469
6.2e-05,2,152.329767
0.036741,2,152.460335
0.055465,2,152.563645
0.109568,2,152.670828
-0.046366,2,152.802028
0.290482,2,152.911334
-0.025457,2,153.083625
0.087093,2,153.216188
0.281077,2,153.323182
0.06396,2,153.429332
0.006446,2,153.554085
-0.201563,2,153.661882
0.205809,2,153.753791
0.372971,2,153.904174
-0.101877,2,154.073843
-0.057759,2,154.248169
0.112681,2,154.379146
0.137909,2,154.4858
0.002264,2,154.595443
-0.031193,2,154.726852
0.31969,2,154.8595
0.110738,2,154.967512
0.147097,2,155.083029
0.079741,2,155.255559
0.120444,2,155.3612
-0.026654,2,155.503204
0.165397,2,155.596815
0.023865,2,155.685517
0.280891,2,155.81726
0.317323,2,155.913716
0.140623,2,156.007733
0.111283,2,156.184377
0.255836,2,156.302115
0.169767,2,156.414623
0.257565,2,156.524421
-0.082378,2,156.638175
-0.145512,2,156.729286
-0.113982,2,156.835187
0.08866,2,156.949629
0.030412,2,157.174181
-0.254538,2,157.273273
0.235014,2,157.367467
0.24183,2,157.509653
-0.021996,2,157.629574
0.001814,2,157.726351
0.406244,2,157.834649
0.143016,2,157.950897
0.208941,2,158.116894
0.110449,2,158.207583
0.147881,2,158.333124
0.002446,2,158.444247
0.283158,2,158.554386
0.118741,2,158.649219
-0.341996,2,158.769053
0.025701,2,158.877244
0.251904,2,159.032472
0.151218,2,159.163186
0.117234,2,159.253721
0.172673,2,159.352828
0.281675,2,159.478128
0.01438,2,159.591528
0.394218,2,159.69531
-0.141845,2,159.836358
0.32029,2,160.001564
-0.131251,2,160.08996
0.287206,2,160.263239
-0.503521,2,160.468233
-0.055998,2,160.561484
0.176062,2,160.657591
0.154618,2,160.787257
-0.023813,2,160.900303
0.056129,2,161.060314
0.375973,2,161.190199
-0.170267,2,161.286907
0.110128,2,161.391394
-0.053574,2,161.507018
0.094255,2,161.59424
0.28552,2,161.692164
-0.001378,2,161.824075
0.261244,2,162.037581
0.144041,2,162.127486
0.170894,2,162.258339
0.246323,2,162.345073
-0.191305,2,162.475596
0.001588,2,162.606528
0.023176,2,162.717683
0.114576,2,162.811087
0.171654,2,163.001615
-0.271101,2,163.090356
0.064305,2,163.184341
-0.187013,2,163.344585
-0.526432,2,163.436399
0.223158,2,163.535379
0.034951,2,163.70328
0.229595,2,163.820331
0.121654,2,163.997102
0.292117,2,164.150005
-0.509574,2,164.261365
0.232491,2,164.370853
-0.220509,2,164.487697
0.115038,2,164.583874
0.119922,2,164.692994
0.391734,2,164.805121
0.341442,2,164.987074
-0.1153,2,165.081194
0.004377,2,165.190666
0.146078,2,165.349573
0.434057,2,165.51206
0.142088,2,165.602616
-0.08076,2,165.737863
-0.134204,2,165.845598
-0.250518,2,166.003459
0.345195,2,166.137379
0.004559,2,166.249612
0.289146,2,166.362315
-0.196049,2,166.491248
-0.111105,2,166.600138
-0.477518,2,166.705452
0.173937,2,166.840163
-0.091734,2,166.948596
-0.024684,2,167.108884
0.230873,2,167.231041
-0.136574,2,167.321605
0.054759,2,167.442828
0.200369,2,167.604461
0.030562,2,167.699636
-0.199013,2,167.80415
0.23339,2,167.935299
-0.019212,2,168.037847
