#{"t_start": 1753634651.438863, "env_id": "None"}
r,l,t
-0.702113,3,48.451682
-2.374972,3,48.544024
-0.223643,3,48.723471
-0.559595,3,48.826221
0.6452,3,49.106106
-0.946986,3,49.24022
0.395633,3,49.304692
-2.285713,3,49.542042
1.328785,3,49.706366
0.000419,3,49.805803
0.688058,3,49.904265
1.281324,3,49.950711
-2.987996,3,50.214139
1.938725,3,50.433453
0.414484,3,50.544354
-0.03092,3,50.632924
-1.120707,3,50.830588
1.74511,3,50.965549
-0.466579,3,51.230748
1.935477,3,51.374483
-2.120622,3,51.459798
1.775279,3,51.649501
-0.806549,3,51.868162
-0.267859,3,52.294403
1.656228,3,52.422055
-1.020478,3,52.634977
-2.463805,3,53.055666
-0.079419,3,53.13986
1.89572,3,53.338567
-1.160514,3,53.412267
1.153934,3,53.447515
-1.595406,3,53.560754
-0.693634,3,53.810416
-0.90051,3,54.038255
1.236081,3,54.124363
1.940243,3,54.174895
0.501722,3,54.309018
1.730486,3,54.411406
-2.205398,3,54.659605
-0.235894,3,54.806067
0.042993,3,54.881039
-1.568385,3,54.976539
-0.31666,3,55.143408
1.510216,3,55.292096
1.288821,3,55.389191
-1.687103,3,55.436297
-0.110785,3,55.541812
-0.543166,3,55.668633
0.984799,3,56.076356
-0.978378,3,56.514949
-2.785038,3,56.775806
0.255217,3,56.889548
0.180962,3,56.963432
0.9756,3,57.126974
-2.758418,3,57.25859
-5.580468,3,57.434986
-2.431414,3,57.586759
-0.823608,3,57.819816
-1.168037,3,57.894708
-0.460616,3,58.043433
0.711989,3,58.129512
1.116808,3,58.325247
0.534353,3,58.429707
-0.386342,3,58.543039
-2.28639,3,58.683296
-0.429203,3,58.810289
0.314088,3,58.923527
2.509457,3,58.995395
1.342813,3,59.164914
-0.778869,3,59.28966
2.051694,3,59.476052
-1.728189,3,59.785055
-1.694775,3,59.953031
1.45336,3,60.098961
-0.483079,3,60.216514
2.783778,3,60.374752
-2.782755,3,60.479492
0.662674,3,60.590456
1.480714,3,60.992064
0.166211,3,61.144281
-0.683201,3,61.235815
1.221844,3,61.401991
-0.706926,3,61.532188
-1.403437,3,61.644713
1.817631,3,61.692282
1.456426,3,61.968457
0.5028,3,62.047252
1.845584,3,62.141936
0.663278,3,62.266654
-2.152212,3,62.642768
