#{"t_start": 1753971910.623863, "env_id": "None"}
r,l,t
0.137901,1,29.513321
-0.084573,1,29.536096
0.154804,1,29.556053
0.011861,1,29.571881
0.020314,1,29.595371
-0.105205,1,29.600955
-0.058194,1,29.612597
0.400587,1,29.622748
-0.186581,1,29.659927
-0.200028,1,29.684987
0.201918,1,29.686364
0.204002,1,29.719438
0.26235,1,29.736787
0.16124,1,29.750086
-0.008171,1,29.781677
0.047076,1,29.79263
0.101992,1,29.794211
0.222044,1,29.798564
0.251748,1,29.81494
-0.224027,1,29.819994
0.355491,1,29.826964
-0.26467,1,29.837048
0.261687,1,29.853078
0.23295,1,29.856857
0.437118,1,29.929862
0.60349,1,29.94575
-0.025098,1,29.955018
-0.263533,1,29.973247
-0.214996,1,29.995352
0.311736,1,30.003921
0.179008,1,30.025679
0.100433,1,30.034203
0.345041,1,30.046766
-0.079904,1,30.069142
0.441606,1,30.082515
-0.138912,1,30.130721
-0.109986,1,30.138071
0.104984,1,30.148021
0.262367,1,30.159656
-0.035911,1,30.203718
0.112432,1,30.210234
-0.275698,1,30.230418
0.227415,1,30.244918
0.127425,1,30.251045
0.012252,1,30.287671
