#{"t_start": 1755724186.851286, "env_id": "None"}
r,l,t
0.330462,5,48.342411
-0.293922,5,48.536179
1.364663,5,48.764548
1.144693,5,48.958562
-0.432242,5,49.211396
-4.927371,5,49.591171
-0.351044,5,49.819218
0.605658,5,49.963733
0.03398,5,50.137352
-4.766267,5,50.32638
-2.707798,5,50.534102
-2.574858,5,50.62561
-2.650967,5,50.749001
1.573796,5,50.981225
3.392239,5,51.189834
0.140794,5,51.303497
-2.662017,5,51.479376
-1.571025,5,51.685867
-1.440795,5,51.788095
0.322413,5,51.930952
0.452352,5,52.041498
1.007856,5,52.300005
-1.887648,5,52.489618
-1.574057,5,52.608397
1.476057,5,52.781997
1.290563,5,53.009067
-1.618452,5,53.116451
0.467826,5,53.256647
0.070487,5,53.483643
-3.256961,5,53.640119
3.729182,5,53.865044
-2.380453,5,54.119549
0.950268,5,54.23036
-5.856314,5,54.476881
-2.429653,5,54.621803
1.48396,5,54.848849
-2.070857,5,55.049747
-1.689628,5,55.200587
1.359467,5,55.450652
-1.259825,5,55.569288
0.965375,5,55.756952
0.218533,5,56.071913
-1.391292,5,56.248559
0.11031,5,56.421964
-2.428363,5,56.576895
-3.453118,5,56.654871
0.862438,5,56.880277
0.525963,5,57.13167
2.005781,5,57.365799
-1.569754,5,57.489566
1.273357,5,57.681655
1.652184,5,57.896884
3.23019,5,58.078864
-1.883792,5,58.162938
-2.909448,5,58.269323
-1.383768,5,58.477365
3.444735,5,58.656935
-1.785579,5,58.853361
-4.843526,5,59.093291
2.67834,5,59.230684
-0.632898,5,59.475065
1.889929,5,59.750183
1.664109,5,59.893349
1.887158,5,60.08901
4.707514,5,60.270658
1.085648,5,60.510347
0.201522,5,60.80229
-2.05141,5,60.91495
-5.283783,5,61.051363
0.975964,5,61.230473
-1.519632,5,61.349058
3.675294,5,61.656642
2.514255,5,62.01854
3.263631,5,62.21441
0.937344,5,62.381374
-1.291915,5,62.613757
0.410477,5,62.804258
0.55881,5,62.944797
0.826645,5,63.102282
-1.608409,5,63.390674
-0.080523,5,63.548444
0.949317,5,63.740332
-1.038751,5,63.894824
-2.016929,5,64.031774
-2.419276,5,64.180408
0.117795,5,64.378316
0.668723,5,64.490622
2.255119,5,64.673051
0.794959,5,64.868416
-0.363921,5,65.089611
-2.850935,5,65.25895
-0.462449,5,65.483627
1.271047,5,65.637275
-3.598153,5,65.857507
1.55607,5,66.036608
-5.380521,5,66.237115
2.344035,5,66.448192
0.698132,5,66.554078
-3.190014,5,66.729919
1.556222,5,66.9262
-0.905886,5,67.183199
-0.391307,5,67.340067
-0.355547,5,67.501869
-1.686417,5,67.732882
1.688274,5,67.98436
-2.600923,5,68.161054
0.741393,5,68.455577
1.309497,5,68.74513
1.32322,5,68.972696
0.159253,5,69.264837
-0.860742,5,69.386619
-1.901587,5,69.626384
0.561926,5,69.766271
0.087436,5,70.015813
0.595377,5,70.128906
2.92126,5,70.358528
3.539691,5,70.530527
2.293717,5,70.694294
-1.260981,5,71.025546
-0.899729,5,71.206777
0.429487,5,71.445672
1.135611,5,71.643514
-1.108951,5,71.819843
0.065048,5,72.101319
1.726342,5,72.273192
4.891869,5,72.438283
2.604753,5,72.62652
-0.097594,5,72.850838
3.220628,5,73.070141
2.89044,5,73.297946
-1.011732,5,73.425509
-4.761612,5,73.540493
-2.536576,5,73.731499
3.291867,5,73.930087
-0.665863,5,74.077046
-3.619276,5,74.268539
1.545141,5,74.533514
0.747286,5,74.717102
1.131036,5,74.846919
-2.049649,5,75.043283
-2.235525,5,75.185496
0.536819,5,75.308729
-0.700224,5,75.501598
-1.387794,5,75.725044
3.121298,5,75.89499
-3.029698,5,75.991495
1.704728,5,76.210103
1.272123,5,76.4864
1.976054,5,76.705134
-0.130496,5,76.920363
1.285161,5,77.0531
-1.030783,5,77.260478
-1.448971,5,77.351242
2.138039,5,77.533849
0.271817,5,77.634202
-3.218815,5,111.857868
0.060173,5,111.931252
-1.505037,5,112.198065
0.346876,5,112.383104
0.507208,5,112.494559
-0.606128,5,112.800887
0.15696,5,112.985362
0.451054,5,113.139843
-0.104348,5,113.316731
-0.638747,5,113.473904
-1.4344,5,113.610179
3.709852,5,113.850269
-1.616634,5,114.08894
-0.853328,5,114.255897
0.805933,5,114.44876
1.319411,5,114.649189
-0.052886,5,114.785368
0.226735,5,114.992614
1.180599,5,115.171498
-0.538218,5,115.299006
-3.432423,5,115.44465
1.147829,5,115.659619
-0.913869,5,115.720209
2.940581,5,115.953127
0.593109,5,116.120096
1.660484,5,116.34374
-3.443161,5,116.508659
-1.655553,5,116.75186
-0.211194,5,116.934008
0.176513,5,117.117439
1.208951,5,117.253705
1.656859,5,117.421416
-0.099402,5,117.542357
