unc1,unc2,unc3,threshold,optimal_numg0
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.5,188.670102405666
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.55,144.02688737091955
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.6,109.94717245212352
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.65,82.26946350420168
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.7,60.34028759736195
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.75,43.38006483585162
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.8,29.370771113289432
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.85,18.72763049667292
0.6859044212904972,0.6334403218541891,0.21630956213604513,0.9,10.381236562731843
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.3,340.3586790717487
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.35,340.3586790717487
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.4,340.3586790717487
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.45,290.03453439173467
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.5,221.40641620418717
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.55,169.01711804488718
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.6,127.7403898460288
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.65,95.58347983006624
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.7,70.80998345427655
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.75,50.400444778065484
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.8,34.46691919085739
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.85,21.977077975763418
0.4147687182334052,0.7025607313192446,0.8709247351602594,0.9,12.55350613666823
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.3,22026.465794806718
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.35,22026.465794806718
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.4,22026.465794806718
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.45,22026.465794806718
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.5,19732.059938929244
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.55,15063.049938404263
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.6,11384.408240181616
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.65,8518.537924569118
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.7,6185.728111201582
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.75,4359.008926201989
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.8,2951.2969594839183
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.85,1863.1055035565143
0.7577113700258938,0.008231969036989972,0.6065944126959573,0.9,1022.4939796226352
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.3,1032.7702149603992
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.35,1032.7702149603992
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.4,1032.7702149603992
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.45,943.8809066715781
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.5,742.4830187166231
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.55,578.2463563937266
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.6,445.85777008251677
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.65,343.77934066496647
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.7,259.8228363229507
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.75,190.56626845863
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.8,134.28977968493552
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.85,89.12144587865868
0.11601934807522296,0.1701725617455736,0.7931589566829582,0.9,52.98453083967617
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.3,154.47001502589086
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.35,154.47001502589086
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.4,154.47001502589086
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.45,137.00261318646898
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.5,106.69774243245082
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.55,83.09628535834376
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.6,64.07152259993664
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.65,48.424215071345174
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.7,36.234075926476464
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.75,26.575772699873955
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.8,18.54128745974687
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.85,12.182493960703473
0.21777288427593056,0.9130381632262626,0.4097581726668823,0.9,7.099327065156633
0.624383955429775,0.05657739601024536,0.8718874111721112,0.3,4769.515469491679
0.624383955429775,0.05657739601024536,0.8718874111721112,0.35,4769.515469491679
0.624383955429775,0.05657739601024536,0.8718874111721112,0.4,4769.515469491679
0.624383955429775,0.05657739601024536,0.8718874111721112,0.45,4064.312983705597
0.624383955429775,0.05657739601024536,0.8718874111721112,0.5,3102.613190327882
0.624383955429775,0.05657739601024536,0.8718874111721112,0.55,2344.9046052758927
0.624383955429775,0.05657739601024536,0.8718874111721112,0.6,1772.2407759321766
0.624383955429775,0.05657739601024536,0.8718874111721112,0.65,1312.908258245661
0.624383955429775,0.05657739601024536,0.8718874111721112,0.7,962.9485658120136
0.624383955429775,0.05657739601024536,0.8718874111721112,0.75,678.5783853394423
0.624383955429775,0.05657739601024536,0.8718874111721112,0.8,459.43616067993423
0.624383955429775,0.05657739601024536,0.8718874111721112,0.85,290.03453439173467
0.624383955429775,0.05657739601024536,0.8718874111721112,0.9,162.38986205348914
0.3553751345813503,0.5240082148624925,0.279906819242268,0.3,278.66211763303994
0.3553751345813503,0.5240082148624925,0.279906819242268,0.35,278.66211763303994
0.3553751345813503,0.5240082148624925,0.279906819242268,0.4,278.66211763303994
0.3553751345813503,0.5240082148624925,0.279906819242268,0.45,239.84670737425537
0.3553751345813503,0.5240082148624925,0.279906819242268,0.5,184.9341840706834
0.3553751345813503,0.5240082148624925,0.279906819242268,0.55,144.02688737091955
0.3553751345813503,0.5240082148624925,0.279906819242268,0.6,109.94717245212352
0.3553751345813503,0.5240082148624925,0.279906819242268,0.65,83.09628535834376
0.3553751345813503,0.5240082148624925,0.279906819242268,0.7,61.55924226442852
0.3553751345813503,0.5240082148624925,0.279906819242268,0.75,44.701184493300815
0.3553751345813503,0.5240082148624925,0.279906819242268,0.8,30.876642749677046
0.3553751345813503,0.5240082148624925,0.279906819242268,0.85,20.085536923187668
0.3553751345813503,0.5240082148624925,0.279906819242268,0.9,11.473040742794833
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.3,432.68068157447635
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.35,432.68068157447635
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.4,432.68068157447635
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.45,383.7533390611119
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.5,298.8674009670603
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.55,230.44218346064218
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.6,177.6828109933644
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.65,134.28977968493552
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.7,100.48414963638939
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.75,72.96646849963281
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.8,50.90697766920144
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.85,33.44826778394491
0.2152929193360532,0.37956825683104145,0.5771811869192367,0.9,19.49191959603112
0.28177818231468466,0.890973290024772,0.1312913304915746,0.3,127.7403898460288
0.28177818231468466,0.890973290024772,0.1312913304915746,0.35,127.7403898460288
0.28177818231468466,0.890973290024772,0.1312913304915746,0.4,127.7403898460288
0.28177818231468466,0.890973290024772,0.1312913304915746,0.45,111.05215990569917
0.28177818231468466,0.890973290024772,0.1312913304915746,0.5,86.48750909632939
0.28177818231468466,0.890973290024772,0.1312913304915746,0.55,67.35653981011659
0.28177818231468466,0.890973290024772,0.1312913304915746,0.6,52.45732594909905
0.28177818231468466,0.890973290024772,0.1312913304915746,0.65,39.646394072572605
0.28177818231468466,0.890973290024772,0.1312913304915746,0.7,29.96410004739701
0.28177818231468466,0.890973290024772,0.1312913304915746,0.75,21.75840239619708
0.28177818231468466,0.890973290024772,0.1312913304915746,0.8,15.1803222449539
0.28177818231468466,0.890973290024772,0.1312913304915746,0.85,9.974182454814718
0.28177818231468466,0.890973290024772,0.1312913304915746,0.9,5.812437394402589
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.3,170.71576832132283
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.35,170.71576832132283
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.4,170.71576832132283
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.45,149.90473614904667
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.5,116.7459258989899
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.55,90.92181851052953
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.6,70.10541234668786
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.65,53.51703422749116
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.7,40.044846957286715
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.75,29.07852705779708
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.8,20.49129168419294
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.85,13.329771603195772
0.30214998648673186,0.6429357223116097,0.08367802980395722,0.9,7.767901106306771
0.31309013143519293,0.4590187915977987,0.6487419196010265,0.3,415.7150293819861
0.31309013143519293,0.4590187915977987,0.6487419196010265,0.35,415.7150293819861
0.31309013143519293,0.4590187915977987,0.6487419196010265,0.4,415.7150293819861
0.31309013143519293,0.4590187915977987,0.6487419196010265,0.45,361.4052843722859
0.31309013143519293,0.4590187915977987,0.6487419196010265,0.5,278.66211763303994
0.31309013143519293,0.4590187915977987,0.6487419196010265,0.55,212.72494644954682
